region	chr	midPos	Nsites
(45171,45337)(19490130,19587724)(19490000,19590000)	chr5	19540000	168	0.060568
(45217,45337)(19500093,19587724)(19500000,19600000)	chr5	19550000	122	0.051255
(45252,45376)(19524339,19609092)(19510000,19610000)	chr5	19560000	126	0.057879
(45252,45410)(19524339,19619596)(19520000,19620000)	chr5	19570000	160	0.062648
(45272,45426)(19531002,19628443)(19530000,19630000)	chr5	19580000	156	0.070264
(45315,45439)(19540007,19639056)(19540000,19640000)	chr5	19590000	126	0.086865
(45336,45451)(19587711,19646408)(19550000,19650000)	chr5	19600000	117	0.093163
(45336,45455)(19587711,19658167)(19560000,19660000)	chr5	19610000	121	0.094205
(45336,45476)(19587711,19669876)(19570000,19670000)	chr5	19620000	142	0.089201
(45336,45510)(19587711,19679564)(19580000,19680000)	chr5	19630000	176	0.117667
(45338,45551)(19600649,19689716)(19590000,19690000)	chr5	19640000	215	0.121149
(45338,45581)(19600649,19699825)(19600000,19700000)	chr5	19650000	245	0.117749
(45377,45629)(19610207,19709819)(19610000,19710000)	chr5	19660000	254	0.120675
(45411,45680)(19620398,19719050)(19620000,19720000)	chr5	19670000	271	0.118348
(45427,45717)(19631054,19729810)(19630000,19730000)	chr5	19680000	292	0.125175
(45440,45726)(19640070,19739458)(19640000,19740000)	chr5	19690000	288	0.132384
(45452,45741)(19650044,19749923)(19650000,19750000)	chr5	19700000	291	0.140781
(45456,45802)(19663366,19759959)(19660000,19760000)	chr5	19710000	348	0.133587
(45477,45829)(19672272,19768193)(19670000,19770000)	chr5	19720000	354	0.132226
(45511,45864)(19680074,19779989)(19680000,19780000)	chr5	19730000	355	0.121589
(45552,45910)(19692664,19789729)(19690000,19790000)	chr5	19740000	360	0.116180
(45582,45967)(19700191,19799890)(19700000,19800000)	chr5	19750000	387	0.114068
(45630,46020)(19710121,19809602)(19710000,19810000)	chr5	19760000	392	0.112457
(45681,46038)(19720119,19817891)(19720000,19820000)	chr5	19770000	359	0.117292
(45718,46052)(19730218,19829117)(19730000,19830000)	chr5	19780000	336	0.108497
(45727,46103)(19740017,19839707)(19740000,19840000)	chr5	19790000	378	0.096707
(45742,46126)(19750327,19848305)(19750000,19850000)	chr5	19800000	386	0.090952
(45803,46173)(19760058,19859132)(19760000,19860000)	chr5	19810000	372	0.088648
(45830,46173)(19770243,19859132)(19770000,19870000)	chr5	19820000	345	0.091003
(45865,46173)(19780071,19859132)(19780000,19880000)	chr5	19830000	310	0.088209
(45911,46173)(19790519,19859132)(19790000,19890000)	chr5	19840000	264	0.087934
(45968,46173)(19800917,19859132)(19800000,19900000)	chr5	19850000	207	0.087789
(46021,46190)(19810802,19908413)(19810000,19910000)	chr5	19860000	171	0.083282
(46039,46233)(19820849,19919844)(19820000,19920000)	chr5	19870000	196	0.073413
(46053,46260)(19831062,19929836)(19830000,19930000)	chr5	19880000	209	0.076931
(46104,46341)(19840046,19939823)(19840000,19940000)	chr5	19890000	239	0.081736
(46127,46440)(19850056,19949939)(19850000,19950000)	chr5	19900000	315	0.074185
(46174,46489)(19906113,19959986)(19860000,19960000)	chr5	19910000	317	0.071289
(46174,46523)(19906113,19968373)(19870000,19970000)	chr5	19920000	351	0.070491
(46174,46525)(19906113,19972484)(19880000,19980000)	chr5	19930000	353	0.070716
(46174,46529)(19906113,19981905)(19890000,19990000)	chr5	19940000	357	0.070884
(46174,46532)(19906113,19994587)(19900000,20000000)	chr5	19950000	360	0.070989
(46191,46532)(19912211,19994587)(19910000,20010000)	chr5	19960000	343	0.071737
(46234,46532)(19920438,19994587)(19920000,20020000)	chr5	19970000	300	0.073376
(46261,46586)(19930285,20029979)(19930000,20030000)	chr5	19980000	327	0.071832
(46342,46656)(19940222,20039735)(19940000,20040000)	chr5	19990000	316	0.072425
(46441,46688)(19950287,20049352)(19950000,20050000)	chr5	20000000	249	0.075657
(46490,46706)(19960485,20059034)(19960000,20060000)	chr5	20010000	218	0.084662
(46524,46740)(19972131,20069709)(19970000,20070000)	chr5	20020000	218	0.088927
(46526,46753)(19981703,20078881)(19980000,20080000)	chr5	20030000	229	0.087962
(46530,46769)(19994344,20089948)(19990000,20090000)	chr5	20040000	241	0.086147
(46533,46799)(20022760,20099900)(20000000,20100000)	chr5	20050000	268	0.082656
(46533,46848)(20022760,20109637)(20010000,20110000)	chr5	20060000	317	0.083995
(46533,46867)(20022760,20119722)(20020000,20120000)	chr5	20070000	336	0.082831
(46587,46873)(20030020,20128133)(20030000,20130000)	chr5	20080000	288	0.084807
(46657,46893)(20040182,20139019)(20040000,20140000)	chr5	20090000	238	0.082306
(46689,46893)(20050423,20139019)(20050000,20150000)	chr5	20100000	206	0.085497
(46707,46904)(20061908,20157272)(20060000,20160000)	chr5	20110000	199	0.078173
(46741,46904)(20071787,20157272)(20070000,20170000)	chr5	20120000	165	0.075403
(46754,46962)(20080382,20179587)(20080000,20180000)	chr5	20130000	210	0.075338
(46770,46983)(20090036,20189912)(20090000,20190000)	chr5	20140000	215	0.075305
(46800,47007)(20100067,20198592)(20100000,20200000)	chr5	20150000	209	0.076512
(46849,47084)(20115704,20209805)(20110000,20210000)	chr5	20160000	237	0.071285
(46868,47157)(20120373,20219813)(20120000,20220000)	chr5	20170000	291	0.068032
(46874,47257)(20130847,20229837)(20130000,20230000)	chr5	20180000	385	0.074403
(46894,47296)(20156757,20237146)(20140000,20240000)	chr5	20190000	404	0.074686
(46894,47301)(20156757,20243011)(20150000,20250000)	chr5	20200000	409	0.074432
(46905,47331)(20173179,20259799)(20160000,20260000)	chr5	20210000	428	0.073105
(46905,47345)(20173179,20269981)(20170000,20270000)	chr5	20220000	442	0.072960
(46963,47403)(20181106,20279705)(20180000,20280000)	chr5	20230000	442	0.070259
(46984,47410)(20190379,20287455)(20190000,20290000)	chr5	20240000	428	0.070961
(47008,47418)(20200291,20298564)(20200000,20300000)	chr5	20250000	412	0.072653
(47085,47429)(20210191,20303548)(20210000,20310000)	chr5	20260000	346	0.074526
(47158,47429)(20220029,20303548)(20220000,20320000)	chr5	20270000	273	0.079429
(47258,47429)(20230026,20303548)(20230000,20330000)	chr5	20280000	173	0.069871
(47297,47432)(20241263,20339988)(20240000,20340000)	chr5	20290000	137	0.067355
(47302,47494)(20250255,20349986)(20250000,20350000)	chr5	20300000	194	0.085250
(47332,47549)(20265292,20359977)(20260000,20360000)	chr5	20310000	219	0.085973
(47346,47604)(20270203,20369082)(20270000,20370000)	chr5	20320000	260	0.088502
(47404,47629)(20284903,20379808)(20280000,20380000)	chr5	20330000	227	0.096411
(47411,47655)(20293538,20389551)(20290000,20390000)	chr5	20340000	246	0.092485
(47419,47739)(20301085,20399876)(20300000,20400000)	chr5	20350000	322	0.091240
(47430,47785)(20339266,20409765)(20310000,20410000)	chr5	20360000	357	0.087599
(47430,47820)(20339266,20419919)(20320000,20420000)	chr5	20370000	392	0.088977
(47430,47859)(20339266,20429938)(20330000,20430000)	chr5	20380000	431	0.087369
(47433,47956)(20340196,20439945)(20340000,20440000)	chr5	20390000	525	0.085118
(47495,48034)(20350203,20449668)(20350000,20450000)	chr5	20400000	541	0.078813
(47550,48073)(20360140,20459189)(20360000,20460000)	chr5	20410000	525	0.077476
(47605,48075)(20373432,20468620)(20370000,20470000)	chr5	20420000	472	0.075523
(47630,48075)(20380125,20468620)(20380000,20480000)	chr5	20430000	447	0.074987
(47656,48095)(20390136,20489822)(20390000,20490000)	chr5	20440000	441	0.076580
(47740,48138)(20400012,20499991)(20400000,20500000)	chr5	20450000	400	0.074428
(47786,48162)(20410464,20509088)(20410000,20510000)	chr5	20460000	378	0.078134
(47821,48232)(20420260,20519957)(20420000,20520000)	chr5	20470000	413	0.074931
(47860,48301)(20430035,20529983)(20430000,20530000)	chr5	20480000	443	0.072515
(47957,48353)(20440050,20539493)(20440000,20540000)	chr5	20490000	398	0.075667
(48035,48383)(20450230,20549558)(20450000,20550000)	chr5	20500000	350	0.084327
(48074,48453)(20468440,20559714)(20460000,20560000)	chr5	20510000	381	0.082763
(48076,48542)(20482952,20569873)(20470000,20570000)	chr5	20520000	468	0.081041
(48076,48616)(20482952,20579945)(20480000,20580000)	chr5	20530000	542	0.080557
(48096,48686)(20490308,20589956)(20490000,20590000)	chr5	20540000	592	0.082467
(48139,48789)(20500410,20599604)(20500000,20600000)	chr5	20550000	652	0.080264
(48163,48879)(20512385,20609886)(20510000,20610000)	chr5	20560000	718	0.076993
(48233,48987)(20520045,20619518)(20520000,20620000)	chr5	20570000	756	0.077150
(48302,49023)(20530282,20629971)(20530000,20630000)	chr5	20580000	723	0.077427
(48354,49080)(20543650,20639623)(20540000,20640000)	chr5	20590000	728	0.074950
(48384,49106)(20550387,20648193)(20550000,20650000)	chr5	20600000	724	0.071224
(48454,49146)(20560084,20659485)(20560000,20660000)	chr5	20610000	694	0.070546
(48543,49156)(20571360,20663846)(20570000,20670000)	chr5	20620000	615	0.070065
(48617,49156)(20580033,20663846)(20580000,20680000)	chr5	20630000	541	0.069041
(48687,49156)(20590028,20663846)(20590000,20690000)	chr5	20640000	471	0.064818
(48790,49159)(20600301,20699873)(20600000,20700000)	chr5	20650000	371	0.063131
(48880,49174)(20610030,20704133)(20610000,20710000)	chr5	20660000	296	0.063437
(48988,49175)(20621347,20710197)(20620000,20720000)	chr5	20670000	189	0.058163
(49024,49175)(20630151,20710197)(20630000,20730000)	chr5	20680000	153	0.061295
(49081,49176)(20640289,20737825)(20640000,20740000)	chr5	20690000	97	0.057962
(49107,49176)(20652260,20737825)(20650000,20750000)	chr5	20700000	71	0.054233
(49147,49176)(20661824,20737825)(20660000,20760000)	chr5	20710000	31	0.072190
(49157,49176)(20697445,20737825)(20670000,20770000)	chr5	20720000	21	0.075030
(49157,49176)(20697445,20737825)(20680000,20780000)	chr5	20730000	21	0.075030
(49157,49215)(20697445,20789573)(20690000,20790000)	chr5	20740000	60	0.065899
(49160,49225)(20700053,20795715)(20700000,20800000)	chr5	20750000	67	0.070273
(49175,49243)(20710197,20809814)(20710000,20810000)	chr5	20760000	70	0.070355
(49176,49263)(20737825,20818487)(20720000,20820000)	chr5	20770000	89	0.072071
(49176,49306)(20737825,20829954)(20730000,20830000)	chr5	20780000	132	0.067583
(49177,49341)(20780048,20839909)(20740000,20840000)	chr5	20790000	166	0.067023
(49177,49407)(20780048,20849527)(20750000,20850000)	chr5	20800000	232	0.074864
(49177,49462)(20780048,20859908)(20760000,20860000)	chr5	20810000	287	0.076595
(49177,49512)(20780048,20869478)(20770000,20870000)	chr5	20820000	337	0.076051
(49177,49562)(20780048,20879571)(20780000,20880000)	chr5	20830000	387	0.077641
(49216,49644)(20790018,20889651)(20790000,20890000)	chr5	20840000	430	0.082208
(49226,49684)(20800352,20899720)(20800000,20900000)	chr5	20850000	460	0.080599
(49244,49751)(20810020,20909859)(20810000,20910000)	chr5	20860000	509	0.081613
(49264,49790)(20820252,20914494)(20820000,20920000)	chr5	20870000	528	0.080426
(49307,49792)(20830327,20924831)(20830000,20930000)	chr5	20880000	487	0.082303
(49342,49794)(20840063,20938290)(20840000,20940000)	chr5	20890000	454	0.083445
(49408,49806)(20850675,20947103)(20850000,20950000)	chr5	20900000	400	0.082111
(49463,49808)(20863641,20958983)(20860000,20960000)	chr5	20910000	347	0.081593
(49513,49810)(20871111,20968410)(20870000,20970000)	chr5	20920000	299	0.082682
(49563,49819)(20880033,20979956)(20880000,20980000)	chr5	20930000	258	0.080504
(49645,49830)(20890438,20985564)(20890000,20990000)	chr5	20940000	187	0.078772
(49685,49842)(20900050,20999527)(20900000,21000000)	chr5	20950000	159	0.082918
(49752,49897)(20910158,21009704)(20910000,21010000)	chr5	20960000	147	0.089260
(49791,49930)(20924565,21019645)(20920000,21020000)	chr5	20970000	141	0.098116
(49793,49950)(20938277,21029972)(20930000,21030000)	chr5	20980000	159	0.114137
(49795,49987)(20940149,21039527)(20940000,21040000)	chr5	20990000	194	0.118622
(49807,50022)(20954717,21049886)(20950000,21050000)	chr5	21000000	217	0.109839
(49809,50060)(20968362,21059788)(20960000,21060000)	chr5	21010000	253	0.109347
(49811,50071)(20975770,21067530)(20970000,21070000)	chr5	21020000	262	0.110304
(49820,50096)(20980157,21079521)(20980000,21080000)	chr5	21030000	278	0.124008
(49831,50129)(20991307,21089989)(20990000,21090000)	chr5	21040000	300	0.119050
(49843,50141)(21000123,21099635)(21000000,21100000)	chr5	21050000	300	0.120268
(49898,50181)(21010030,21109618)(21010000,21110000)	chr5	21060000	285	0.126460
(49931,50216)(21020999,21119815)(21020000,21120000)	chr5	21070000	287	0.134648
(49951,50247)(21031056,21129776)(21030000,21130000)	chr5	21080000	298	0.127177
(49988,50261)(21040295,21132948)(21040000,21140000)	chr5	21090000	275	0.127907
(50023,50365)(21050516,21149570)(21050000,21150000)	chr5	21100000	344	0.114936
(50061,50555)(21060862,21159944)(21060000,21160000)	chr5	21110000	496	0.092074
(50072,50681)(21070330,21169956)(21070000,21170000)	chr5	21120000	611	0.083142
(50097,50768)(21080554,21177798)(21080000,21180000)	chr5	21130000	673	0.073884
(50130,50771)(21090165,21182844)(21090000,21190000)	chr5	21140000	643	0.073209
(50142,50771)(21100312,21182844)(21100000,21200000)	chr5	21150000	631	0.072618
(50182,50771)(21110129,21182844)(21110000,21210000)	chr5	21160000	591	0.067460
(50217,50771)(21120183,21182844)(21120000,21220000)	chr5	21170000	556	0.060603
(50248,50771)(21130029,21182844)(21130000,21230000)	chr5	21180000	525	0.056839
(50262,50771)(21140257,21182844)(21140000,21240000)	chr5	21190000	511	0.054107
(50366,50771)(21151332,21182844)(21150000,21250000)	chr5	21200000	407	0.052855
(50556,50778)(21160030,21257566)(21160000,21260000)	chr5	21210000	224	0.054825
(50682,50778)(21170120,21257566)(21170000,21270000)	chr5	21220000	98	0.061573
(50769,50787)(21182613,21279163)(21180000,21280000)	chr5	21230000	20	0.096939
(50772,50798)(21254326,21289989)(21190000,21290000)	chr5	21240000	28	0.097985
(50772,50806)(21254326,21299526)(21200000,21300000)	chr5	21250000	36	0.088352
(50772,50810)(21254326,21307835)(21210000,21310000)	chr5	21260000	40	0.085297
(50772,50833)(21254326,21319776)(21220000,21320000)	chr5	21270000	63	0.076051
(50772,50872)(21254326,21329558)(21230000,21330000)	chr5	21280000	102	0.066767
(50772,50887)(21254326,21339870)(21240000,21340000)	chr5	21290000	117	0.068674
(50772,50914)(21254326,21344117)(21250000,21350000)	chr5	21300000	144	0.068264
(50779,50914)(21270165,21344117)(21260000,21360000)	chr5	21310000	137	0.067527
(50779,50915)(21270165,21365257)(21270000,21370000)	chr5	21320000	138	0.067386
(50788,50918)(21282036,21378707)(21280000,21380000)	chr5	21330000	132	0.064158
(50799,50943)(21290050,21388140)(21290000,21390000)	chr5	21340000	146	0.066472
(50807,50947)(21307326,21394174)(21300000,21400000)	chr5	21350000	142	0.067982
(50811,50957)(21315898,21402495)(21310000,21410000)	chr5	21360000	148	0.067357
(50834,50997)(21320010,21419994)(21320000,21420000)	chr5	21370000	165	0.076761
(50873,51055)(21330184,21429339)(21330000,21430000)	chr5	21380000	184	0.085261
(50888,51110)(21341006,21439888)(21340000,21440000)	chr5	21390000	224	0.081994
(50915,51189)(21365257,21449983)(21350000,21450000)	chr5	21400000	276	0.082721
(50915,51221)(21365257,21459681)(21360000,21460000)	chr5	21410000	308	0.084286
(50916,51246)(21375630,21469966)(21370000,21470000)	chr5	21420000	332	0.082303
(50919,51293)(21380287,21479827)(21380000,21480000)	chr5	21430000	376	0.080630
(50944,51345)(21392687,21489300)(21390000,21490000)	chr5	21440000	403	0.080306
(50948,51374)(21400725,21499911)(21400000,21500000)	chr5	21450000	428	0.081124
(50958,51423)(21414688,21509972)(21410000,21510000)	chr5	21460000	467	0.082354
(50998,51475)(21420307,21519965)(21420000,21520000)	chr5	21470000	479	0.078412
(51056,51516)(21430518,21529863)(21430000,21530000)	chr5	21480000	462	0.077601
(51111,51543)(21440704,21539893)(21440000,21540000)	chr5	21490000	434	0.080117
(51190,51606)(21450469,21549905)(21450000,21550000)	chr5	21500000	418	0.079535
(51222,51650)(21461270,21558379)(21460000,21560000)	chr5	21510000	430	0.077969
(51247,51700)(21470024,21569558)(21470000,21570000)	chr5	21520000	455	0.082224
(51294,51745)(21480543,21579889)(21480000,21580000)	chr5	21530000	453	0.086311
(51346,51760)(21492427,21589848)(21490000,21590000)	chr5	21540000	416	0.087174
(51375,51836)(21500299,21599902)(21500000,21600000)	chr5	21550000	463	0.084767
(51424,51881)(21510076,21609612)(21510000,21610000)	chr5	21560000	459	0.083224
(51476,51951)(21520023,21619760)(21520000,21620000)	chr5	21570000	477	0.087161
(51517,51964)(21530253,21628103)(21530000,21630000)	chr5	21580000	449	0.087086
(51544,51991)(21540300,21639995)(21540000,21640000)	chr5	21590000	449	0.085220
(51607,52033)(21550011,21649811)(21550000,21650000)	chr5	21600000	428	0.087137
(51651,52055)(21560363,21652557)(21560000,21660000)	chr5	21610000	406	0.088231
(51701,52055)(21570701,21652557)(21570000,21670000)	chr5	21620000	356	0.085746
(51746,52055)(21580075,21652557)(21580000,21680000)	chr5	21630000	311	0.082043
(51761,52069)(21590013,21689657)(21590000,21690000)	chr5	21640000	310	0.082215
(51837,52077)(21600213,21699995)(21600000,21700000)	chr5	21650000	242	0.085857
(51882,52077)(21610011,21699995)(21610000,21710000)	chr5	21660000	197	0.089114
(51952,52090)(21620880,21719458)(21620000,21720000)	chr5	21670000	140	0.087093
(51965,52096)(21630037,21724671)(21630000,21730000)	chr5	21680000	133	0.089452
(51992,52096)(21640294,21724671)(21640000,21740000)	chr5	21690000	106	0.093738
(52034,52114)(21650461,21748529)(21650000,21750000)	chr5	21700000	82	0.090623
(52056,52115)(21686276,21751300)(21660000,21760000)	chr5	21710000	61	0.090831
(52056,52119)(21686276,21769590)(21670000,21770000)	chr5	21720000	65	0.092226
(52056,52144)(21686276,21777868)(21680000,21780000)	chr5	21730000	90	0.089501
(52070,52165)(21692508,21789475)(21690000,21790000)	chr5	21740000	97	0.084340
(52078,52168)(21711225,21795151)(21700000,21800000)	chr5	21750000	92	0.079477
(52078,52198)(21711225,21809360)(21710000,21810000)	chr5	21760000	122	0.091434
(52091,52223)(21720010,21819695)(21720000,21820000)	chr5	21770000	134	0.095061
(52097,52231)(21740124,21829876)(21730000,21830000)	chr5	21780000	136	0.093480
(52097,52252)(21740124,21839454)(21740000,21840000)	chr5	21790000	157	0.096535
(52115,52252)(21751300,21839454)(21750000,21850000)	chr5	21800000	139	0.100090
(52116,52257)(21762194,21858208)(21760000,21860000)	chr5	21810000	143	0.099412
(52120,52287)(21770615,21869870)(21770000,21870000)	chr5	21820000	169	0.087708
(52145,52289)(21784200,21877406)(21780000,21880000)	chr5	21830000	146	0.087947
(52166,52296)(21794097,21888321)(21790000,21890000)	chr5	21840000	132	0.089113
(52169,52296)(21800225,21888321)(21800000,21900000)	chr5	21850000	129	0.090311
(52199,52296)(21810037,21888321)(21810000,21910000)	chr5	21860000	99	0.077444
(52224,52296)(21827294,21888321)(21820000,21920000)	chr5	21870000	74	0.065179
(52232,52296)(21830133,21888321)(21830000,21930000)	chr5	21880000	66	0.064608
(52253,52307)(21851881,21939091)(21840000,21940000)	chr5	21890000	56	0.047899
(52253,52308)(21851881,21941426)(21850000,21950000)	chr5	21900000	57	0.048841
(52258,52310)(21867594,21959853)(21860000,21960000)	chr5	21910000	54	0.049074
(52288,52331)(21872580,21969816)(21870000,21970000)	chr5	21920000	45	0.084458
(52290,52340)(21880411,21972818)(21880000,21980000)	chr5	21930000	52	0.091321
(52297,52352)(21937542,21989663)(21890000,21990000)	chr5	21940000	57	0.094008
(52297,52359)(21937542,21999841)(21900000,22000000)	chr5	21950000	64	0.090435
(52297,52405)(21937542,22009974)(21910000,22010000)	chr5	21960000	110	0.095062
(52297,52409)(21937542,22012302)(21920000,22020000)	chr5	21970000	114	0.094179
(52297,52425)(21937542,22024066)(21930000,22030000)	chr5	21980000	130	0.096745
(52308,52444)(21941426,22036508)(21940000,22040000)	chr5	21990000	138	0.102532
(52309,52469)(21954157,22049225)(21950000,22050000)	chr5	22000000	162	0.104018
(52311,52471)(21960388,22059888)(21960000,22060000)	chr5	22010000	162	0.103088
(52332,52511)(21970940,22069278)(21970000,22070000)	chr5	22020000	181	0.103623
(52341,52516)(21986191,22071884)(21980000,22080000)	chr5	22030000	177	0.103299
(52353,52519)(21990075,22082738)(21990000,22090000)	chr5	22040000	168	0.104759
(52360,52519)(22002187,22082738)(22000000,22100000)	chr5	22050000	161	0.106792
(52406,52519)(22010446,22082738)(22010000,22110000)	chr5	22060000	115	0.108959
(52410,52519)(22020774,22082738)(22020000,22120000)	chr5	22070000	111	0.110391
(52426,52520)(22032547,22120710)(22030000,22130000)	chr5	22080000	96	0.108811
(52445,52520)(22044810,22120710)(22040000,22140000)	chr5	22090000	77	0.104282
(52470,52520)(22059864,22120710)(22050000,22150000)	chr5	22100000	52	0.100455
(52472,52520)(22060093,22120710)(22060000,22160000)	chr5	22110000	50	0.102602
(52512,52521)(22071363,22162662)(22070000,22170000)	chr5	22120000	11	0.089371
(52517,52521)(22081509,22162662)(22080000,22180000)	chr5	22130000	6	0.072429
(52520,52521)(22120710,22162662)(22090000,22190000)	chr5	22140000	3	0.033723
(52520,52525)(22120710,22197352)(22100000,22200000)	chr5	22150000	7	0.045284
(52520,52525)(22120710,22197352)(22110000,22210000)	chr5	22160000	7	0.045284
(52520,52537)(22120710,22218212)(22120000,22220000)	chr5	22170000	19	0.080894
(52521,52581)(22162662,22229699)(22130000,22230000)	chr5	22180000	62	0.177221
(52521,52608)(22162662,22239860)(22140000,22240000)	chr5	22190000	89	0.158578
(52521,52635)(22162662,22248289)(22150000,22250000)	chr5	22200000	116	0.131601
(52521,52642)(22162662,22256772)(22160000,22260000)	chr5	22210000	123	0.128416
(52522,52642)(22195356,22256772)(22170000,22270000)	chr5	22220000	122	0.129381
(52522,52662)(22195356,22279909)(22180000,22280000)	chr5	22230000	142	0.120150
(52522,52673)(22195356,22289748)(22190000,22290000)	chr5	22240000	153	0.116535
(52526,52739)(22211987,22299724)(22200000,22300000)	chr5	22250000	215	0.107569
(52526,52746)(22211987,22305506)(22210000,22310000)	chr5	22260000	222	0.106373
(52538,52746)(22220503,22305506)(22220000,22320000)	chr5	22270000	210	0.106721
(52582,52746)(22230066,22305506)(22230000,22330000)	chr5	22280000	166	0.078885
(52609,52746)(22240069,22305506)(22240000,22340000)	chr5	22290000	139	0.072451
(52636,52746)(22252233,22305506)(22250000,22350000)	chr5	22300000	112	0.077668
(52643,52746)(22276088,22305506)(22260000,22360000)	chr5	22310000	105	0.077283
(52643,52747)(22276088,22363281)(22270000,22370000)	chr5	22320000	106	0.077248
(52663,52748)(22280056,22375734)(22280000,22380000)	chr5	22330000	87	0.080059
(52674,52785)(22290757,22383623)(22290000,22390000)	chr5	22340000	113	0.073047
(52740,52785)(22300325,22383623)(22300000,22400000)	chr5	22350000	47	0.057208
(52747,52785)(22363281,22383623)(22310000,22410000)	chr5	22360000	40	0.054801
(52747,52785)(22363281,22383623)(22320000,22420000)	chr5	22370000	40	0.054801
(52747,52786)(22363281,22420818)(22330000,22430000)	chr5	22380000	41	0.054834
(52747,52786)(22363281,22420818)(22340000,22440000)	chr5	22390000	41	0.054834
(52747,52786)(22363281,22420818)(22350000,22450000)	chr5	22400000	41	0.054834
(52747,52787)(22363281,22457836)(22360000,22460000)	chr5	22410000	42	0.056518
(52748,52787)(22375734,22457836)(22370000,22470000)	chr5	22420000	41	0.055952
(52749,52787)(22380449,22457836)(22380000,22480000)	chr5	22430000	40	0.056564
(52786,52787)(22420818,22457836)(22390000,22490000)	chr5	22440000	3	0.082819
(52786,52789)(22420818,22499370)(22400000,22500000)	chr5	22450000	5	0.062792
(52786,52791)(22420818,22507960)(22410000,22510000)	chr5	22460000	7	0.067544
(52786,52791)(22420818,22507960)(22420000,22520000)	chr5	22470000	7	0.067544
(52787,52792)(22457836,22523680)(22430000,22530000)	chr5	22480000	7	0.063688
(52787,52792)(22457836,22523680)(22440000,22540000)	chr5	22490000	7	0.063688
(52787,52794)(22457836,22542110)(22450000,22550000)	chr5	22500000	9	0.060610
(52788,52803)(22491554,22558090)(22460000,22560000)	chr5	22510000	17	0.060379
(52788,52803)(22491554,22558090)(22470000,22570000)	chr5	22520000	17	0.060379
(52788,52817)(22491554,22578564)(22480000,22580000)	chr5	22530000	31	0.080839
(52788,52818)(22491554,22587738)(22490000,22590000)	chr5	22540000	32	0.079910
(52790,52831)(22507808,22595144)(22500000,22600000)	chr5	22550000	43	0.093183
(52792,52844)(22523680,22609410)(22510000,22610000)	chr5	22560000	54	0.086704
(52792,52850)(22523680,22614056)(22520000,22620000)	chr5	22570000	60	0.084637
(52793,52850)(22541987,22614056)(22530000,22630000)	chr5	22580000	59	0.085652
(52793,52850)(22541987,22614056)(22540000,22640000)	chr5	22590000	59	0.085652
(52795,52852)(22556108,22644582)(22550000,22650000)	chr5	22600000	59	0.085256
(52804,52852)(22573209,22644582)(22560000,22660000)	chr5	22610000	50	0.089242
(52804,52853)(22573209,22660105)(22570000,22670000)	chr5	22620000	51	0.088550
(52818,52853)(22587738,22660105)(22580000,22680000)	chr5	22630000	37	0.081351
(52819,52853)(22593654,22660105)(22590000,22690000)	chr5	22640000	36	0.082233
(52832,52853)(22601613,22660105)(22600000,22700000)	chr5	22650000	23	0.062389
(52845,52853)(22611820,22660105)(22610000,22710000)	chr5	22660000	10	0.058942
(52851,52853)(22644505,22660105)(22620000,22720000)	chr5	22670000	4	0.047257
(52851,52856)(22644505,22729951)(22630000,22730000)	chr5	22680000	7	0.054879
(52851,52865)(22644505,22730354)(22640000,22740000)	chr5	22690000	16	0.056894
(52853,52865)(22660105,22730354)(22650000,22750000)	chr5	22700000	14	0.059218
(52853,52865)(22660105,22730354)(22660000,22760000)	chr5	22710000	14	0.059218
(52854,52867)(22729889,22766679)(22670000,22770000)	chr5	22720000	15	0.057996
(52854,52867)(22729889,22766679)(22680000,22780000)	chr5	22730000	15	0.057996
(52854,52867)(22729889,22766679)(22690000,22790000)	chr5	22740000	15	0.057996
(52854,52876)(22729889,22798511)(22700000,22800000)	chr5	22750000	24	0.060917
(52854,52878)(22729889,22804512)(22710000,22810000)	chr5	22760000	26	0.060271
(52854,52891)(22729889,22817862)(22720000,22820000)	chr5	22770000	39	0.070739
(52857,52929)(22730041,22829892)(22730000,22830000)	chr5	22780000	74	0.078323
(52866,52975)(22766604,22839968)(22740000,22840000)	chr5	22790000	111	0.071173
(52866,53049)(22766604,22849754)(22750000,22850000)	chr5	22800000	185	0.076465
(52866,53078)(22766604,22857114)(22760000,22860000)	chr5	22810000	214	0.075562
(52868,53086)(22790430,22866806)(22770000,22870000)	chr5	22820000	220	0.075144
(52868,53093)(22790430,22876101)(22780000,22880000)	chr5	22830000	227	0.075041
(52868,53093)(22790430,22876101)(22790000,22890000)	chr5	22840000	227	0.075041
(52877,53094)(22803326,22891083)(22800000,22900000)	chr5	22850000	219	0.075361
(52879,53102)(22810600,22902044)(22810000,22910000)	chr5	22860000	225	0.074254
(52892,53105)(22826435,22910498)(22820000,22920000)	chr5	22870000	215	0.072638
(52930,53105)(22830125,22910498)(22830000,22930000)	chr5	22880000	177	0.069926
(52976,53109)(22840015,22939480)(22840000,22940000)	chr5	22890000	135	0.073324
(53050,53136)(22850792,22945665)(22850000,22950000)	chr5	22900000	88	0.062673
(53079,53153)(22860569,22956076)(22860000,22960000)	chr5	22910000	76	0.060699
(53087,53153)(22875894,22956076)(22870000,22970000)	chr5	22920000	68	0.060781
(53094,53156)(22891083,22979012)(22880000,22980000)	chr5	22930000	64	0.061935
(53094,53156)(22891083,22979012)(22890000,22990000)	chr5	22940000	64	0.061935
